REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.414833553839966	-0.28847655384067	78	1	-0.133307332422785	78	1	-0.110183125814535	78	0.993664704002921	0.134781288531475	78	0.901541512328357	-0.183674555940695	78	0.926965160141515	-0.181202378069954	78
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	6.53483464860026e-05	-0.537436234621034	60	0.201906318082789	-0.336272549524707	60	0.332000687324589	-0.307559665287911	60	0.117810671996778	-0.359091540527281	60	0.0437033248857455	-0.378722198124	60	0.108258604216973	-0.362723090139668	60
REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PRE_REPLICATIVE_COMPLEX	0.108210228941343	-0.608676279116087	13	0.413204954868657	-0.449292840472169	13	0.410283954595911	-0.462603684848958	13	0.363372789572052	-0.47051763674995	13	0.234080978000051	-0.505003596086675	13	0.295406050679923	-0.488163834213342	13
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	0.00411099256736385	-0.593867130948708	26	0.66665179301831	-0.30539858607361	26	0.601657311810633	-0.324022798377949	26	0.56587253675133	-0.322850911995702	26	0.34571838919665	-0.361358658369167	26	0.551790958457575	-0.322628372331746	26
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	0.000356880543002841	-0.529692332104981	54	0.767304189435337	-0.233310111544846	54	0.792461703843053	-0.234105862209471	54	0.639596443911697	-0.250980065572258	54	0.2376419152387	-0.320415237522505	54	0.435755201262009	-0.287076209025857	54
REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	0.00021466715541831	-0.569972522092427	44	0.643961963227107	-0.267385661723812	44	0.714757034453504	-0.258753914773752	44	0.494795294117647	-0.290766282889782	44	0.257055682684973	-0.331292291319616	44	0.412935190857995	-0.304071680895925	44
REACTOME_AXON_GUIDANCE	0.95874418702523	-0.164651206986573	229	0.000255844857587627	-0.350784326783666	229	0.000179897333564419	-0.357526958980923	229	0.0021423732273017	-0.324365449268358	229	0.0103160975599889	-0.302652016952006	229	0.00204971876833755	-0.330714940379649	229
REACTOME_BASE_EXCISION_REPAIR	0.9493955639651	0.213842179746294	19	0.677718764502656	-0.322546233791233	19	0.807548300134791	-0.292083101557138	19	0.56587253675133	-0.34921068516954	19	0.323834020868721	-0.408081782796064	19	0.553328316343983	-0.349496238442878	19
REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	0.582700431175994	0.393483220860269	10	0.878144896282604	0.272914445570214	10	0.909953886331706	0.269549683129829	10	0.944659576927523	0.230217970784683	10	0.964971935247702	-0.239027478181664	10	0.909570815620994	0.246358756551005	10
REACTOME_BASIGIN_INTERACTIONS	0.98787818024702	-0.176714575875354	24	0.740556699398163	-0.285782347724194	24	0.944461790068391	-0.224627475821587	24	0.659081888184055	-0.304522040944961	24	0.705993670886076	-0.285497456647273	24	0.791163177368742	-0.270291411219559	24
