logFC	AveExpr	t	P.Value	adj.P.Val	B
-87.7388666666667	88.6762777777778	-2.29487579794068	0.0262641096018938	0.999195311214167	-4.59511149720155
-164.0712	-5.31362222222222	-2.29303142937367	0.0263787675131769	0.999195311214167	-4.59511151241498
-221.228022222222	33.6437444444444	-2.29116768163686	0.0264950833887592	0.999195311214167	-4.59511152778086
-74.0772222222222	0.154766666666668	-2.29013691227725	0.0265596095708785	0.999195311214167	-4.59511153627594
-74.7808222222222	38.4480555555556	-2.28921242690718	0.0266176015128923	0.999195311214167	-4.59511154389315
117.986022222222	-225.547144444445	2.28886497543182	0.0266394259260197	0.999195311214167	-4.59511154675546
-85.9448	339.529111111111	-2.28784745871472	0.0267034308258846	0.999195311214167	-4.59511155513631
-99.4161777777778	29.8176888888889	-2.28628389892866	0.0268020506614797	0.999195311214167	-4.59511156801032
-87.3686	55.2130111111111	-2.28180811200039	0.0270861529110087	0.999195311214167	-4.59511160483384
-75.5206888888889	294.679522222222	-2.2777970758402	0.0273430310708179	0.999195311214167	-4.59511163779692
-82.7206888888889	174.456255555556	-2.27708626558692	0.0273887790047343	0.999195311214167	-4.59511164363478
-124.859311111111	-4.72423333333333	-2.27319788377012	0.0276402444876937	0.999195311214167	-4.59511167555058
131.784733333333	252.073011111111	2.27308518345542	0.0276475634760498	0.999195311214167	-4.59511167647513
-79.3421777777778	84.7324888888889	-2.27307538422889	0.0276481999393229	0.999195311214167	-4.59511167655552
-90.2177555555556	-232.7829	-2.27072756969129	0.0278010677325564	0.999195311214167	-4.59511169580981
-58.9111777777778	224.439988888889	-2.26893757290706	0.027918120501474	0.999195311214167	-4.59511171048139
105.720022222222	-166.940211111111	2.26828648668254	0.0279608054415476	0.999195311214167	-4.59511171581624
143.858044444444	-106.786644444444	2.26824858763248	0.0279632918747735	0.999195311214167	-4.59511171612676
230.106977777778	-209.351555555556	2.26688372751085	0.0280529671113972	0.999195311214167	-4.59511172730699
-81.9707777777778	35.5948777777778	-2.26683840407814	0.0280559493751805	0.999195311214167	-4.59511172767818
-99.8877777777778	15.4324888888889	-2.26672162286184	0.0280636348322052	0.999195311214167	-4.59511172863459
-79.1188666666667	110.253811111111	-2.26487289122192	0.0281855509540836	0.999195311214167	-4.59511174377131
-92.5303111111111	-145.173288888889	-2.26423761417777	0.028227553439979	0.999195311214167	-4.59511174897099
-73.6589333333333	133.852222222222	-2.26290339140092	0.02831594925692	0.999195311214167	-4.5951117598886
139.451088888889	-141.458122222222	2.26282045670616	0.028321452019107	0.999195311214167	-4.5951117605671
-94.8188666666667	108.258144444444	-2.2608094992123	0.0284551715400689	0.999195311214167	-4.59511177701452
-487.271644444444	-36.7619333333333	-2.25990385532453	0.0285155758460791	0.999195311214167	-4.5951117844188
-92.7182444444445	82.3141222222222	-2.25815070525129	0.0286328308119837	0.999195311214167	-4.59511179874692
-101.1848	55.4656	-2.2569483741045	0.0287134932084433	0.999195311214167	-4.5951118085694
164.789666666667	-148.141566666667	2.25374334745555	0.0289295006528989	0.999195311214167	-4.59511183473743
-131.919111111111	-7.38811111111111	-2.25189119353002	0.0290549864551452	0.999195311214167	-4.59511184984936
-176.321	137.662388888889	-2.25148059027191	0.0290828707441576	0.999195311214167	-4.59511185319849
100.026733333333	-171.056633333333	2.25072523408097	0.0291342294851201	0.999195311214167	-4.59511185935866
-106.365933333333	30.9904333333333	-2.24842062818794	0.0292914241510611	0.999195311214167	-4.59511187814569
-78.1187333333333	-192.692255555556	-2.24711726782893	0.0293806579801414	0.999195311214167	-4.59511188876541
-272.055666666667	108.626211111111	-2.24457083275169	0.0295556949371336	0.999195311214167	-4.59511190950278
-77.7900666666667	130.672033333333	-2.24454335481571	0.0295575887542514	0.999195311214167	-4.59511190972647
-187.625888888889	-33.8930333333333	-2.24367720488138	0.0296173402380244	0.999195311214167	-4.59511191677679
-65.9234666666667	208.103911111111	-2.24328688755705	0.0296443013633251	0.999195311214167	-4.59511191995337
-415.341355555555	29.9252333333333	-2.24146405105486	0.0297705022196287	0.999195311214167	-4.59511193478395
-104.188733333333	232.078588888889	-2.24030775415789	0.0298508033175423	0.999195311214167	-4.59511194418774
94.7960222222222	116.8633	2.23971767398752	0.0298918565057619	0.999195311214167	-4.59511194898553
